drug,target
CN(C)CCN(C)N1:C:C(C2:C:C:C:C:C:2):C2:C:C:C:C:C:2:1,1
C=CCC1(CC(=C)Br)C(=O)NC(=O)NC1=O,1
CCN1:N:N:N(CCN2CC[C@H](N(C(=O)COC)C3:C:C:C:C:C:3F)[C@H](C)C2):C:1=O,1
COC1:C:C(Br):C2:O:C(C3CCNCC3):C:C:2:C:1,1
CN(C)C(=O)CCNC1:C:C:C(Br):C:C:1,1
CN(C)CCOC(C1:C:C:C:C:C:1)C1:C:C:C(Br):C:C:1,1
CCN(CC)CCNC(=O)C1:C:C(Br):C(N):C:C:1OC,1
CCCCCCCCCC(=O)OC1(C2:C:C:C(Br):C:C:2)CCN(CCCC(=O)C2:C:C:C(F):C:C:2)CC1,1
CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
CC(C)(C)N1CCC(C2:C:C:C:C:C:2)(C2:C:C:C:C:C:2)CC1,1
CN(C)CCOC(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1C(C)(C)C,1
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(C2:N:C:C:C:N:2)CC1,1
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,1
CCCCNCC1COC2:C:C:C:C:C:2O1,1
CC(CC1C2:C:C:C:C:C:2CCC2:C:C:C:C:C:21)CN(C)C,1
CCOC(=O)NNC(C)C1:C:C:C:C:C:1,1
CCOC(=O)NC(O)C(Cl)(Cl)Cl,1
CCC(Br)(CC)C(=O)NC(N)=O,1
CCC(=O)N(C1:C:C:C:C:C:1)C1(C(=O)OC)CCN(CCC2:C:C:C:C:C:2)CC1,1
NC(=O)C1(N2CCCCC2)CCN(CCCN2C3:C:C:C:C:C:3CCC3:C:C:C:C:C:32)CC1,1
FC1:C:C:C2:[NH]:C3:C(:C:2:C:1)CN(CCC1:C:C:N:C:C:1)CC3,1
CN(C)C(C)(CO)CC1:C:C:C(Cl):C(Cl):C:1.[Cl-].[H+],1
CN1CCN(C(C2:C:C:C:C:C:2)C2:C:C:C(Cl):C:C:2)CC1,1
CCCC(O)Cl,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@@]21C,1
COC(=O)[C@H]1[C@H]2C[C@@H]3C4:[NH]:C5:C:C:C(Cl):C:C:5:C:4CCN3C[C@H]2C[C@@H](OC(=O)C2:C:C(OC):C(OC):C(OC):C:2)[C@@H]1OC,1
NC(=O)OCC(O)COC1:C:C:C(Cl):C:C:1,1
CN(C)CCOC(C)(C1:C:C:C:C:C:1)C1:C:C:C(Cl):C:C:1,1
O=C1NC(CCCl)OC2:C:C:C:C:C:21,1
CN(C)CCCN1C2:C:C:C:C:C:2CCC2:C:C:C(C#N):C:C:21,1
OC1(C2:C:C:C:C(Cl):C:2)C2=NCCCN2C2:C:C:C:C:C:21,1
CNC1CCN2C3:C:C:C:C:C:3CCC3:C:C:C:C1:C:32,1
CN(C)CCC=C1C2:C:C:C:C:C:2COC2:C:C:C:C:C:21,1
COC1:C:C:C([C@H](O)CN2CCN(C3:C:C:C:C:C:C:3=O)CC2):C:C:1OC,1
CN(C/C=C/C1:C:C:C:C:C:1)CCOC(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
CCOC1:C:C(N):C([N+](=O)[O-]):C:C:1C(=O)NC1CCN(CC2CC=CCC2)CC1,1
O=C1CCC(C2:C:C:C:C:C:2)(C2CCN(C/C=C/C3:C:C:C:C:C:3)CC2)C(=O)N1,1
CCNC(=O)/C=C/C1:C:C:C:C(Br):C:1,1
COC1:C:C(/C=C/C(N)=O):C:C(OC):C:1OC,1
O=C(CCCN1CCN(C2:C:C3:C:C:C:C:C:3:C:N:2)CC1)C1:C:C:C(F):C:C:1,1
CN(C)CCCC1(C2:C:C:C(F):C:C:2)OCC2:C:C(C#N):C:C:C:21,1
NC(=O)C1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1
CN1C(=O)CN2CCC3:C:C:C:C:C:3C2C2:C:C(Cl):C:C:C:21,1
CN(C)CC(O)C(C1:C:C:C:C:C:1)C1:C:C:C(Cl):C:C:1,1
CC1:N:C:C2:N:1C1:C:C:C(Cl):C:C:1C(C1:C:C:C:C:C:1Cl)=NC2,1
CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)[C@@]1(O)C(=O)CCl,1
CCC(=O)O[C@]1(C(=O)CCl)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CCN(CC)CCNC(=O)COC1:C:C:C(Cl):C:C:1,1
CN(C)CCCC1C2:C:C:C:C:C:2NC2:C:C:C(Cl):C:C:21,1
CN1CCC(=C2C3:C:C:C:C:C:3OC3:C:C:C(Cl):C:C:32)CC1,1
CN1CCN(C2=NC3:C:C:C:C:C:3SC3:C:C:C(Cl):C:C:32)CC1,1
COCCCC/C(=N\OCCN)C1:C:C:C(Cl):C:C:1,1
O=C1CN2CCOC2(C2:C:C:C:C:C:2Cl)C2:C:C(Cl):C:C:C:2N1,1
OCCN1CCN(CCCN2C3:C:C:C:C:C:3SC3:C:C(Cl):C:N:C:32)CC1,1
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1
C/C=C/C(=O)N(CCC)C(CC)C(=O)N(C)C,1
CC(CN(C)C)CN1C2:C:C:C:C:C:2SC2:C:C:C(C#N):C:C:21,1
O=C1N=C(NC2CC2)OC1C1:C:C:C:C:C:1,1
NC1CCCC1C1:C:C:C:C:C:1,1
ON1CC(=NCC2CC2)N=C2:C:C:C(Cl):C:C:2=C1C1:C:C:C:C:C:1,1
CN1CCCC2:C:C:C:C(OCC3CNCCO3):C:21,1
CNCCCC1(C)CN(C2:C:C:C:C:C:2)C2:C:C:C:C:C:21,1
CN(C)CC1=CC2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
CN1CCC(=C2C3:C:C:C:C:C:3C(O)C3:C:C:C:C:C:32)CC1,1
CN(C)[C@@H](CCOC1:C:C:C:C2:C:C:C:C:C:1:2)C1:C:C:C:C:C:1,1
CCC(=O)O[C@](CC1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)[C@H](C)CN(C)C.[Cl-].[H+],1
CC1=NC2:C:C:C:C:C:2CC(C2:C:C:C:C:C:2)N1C,1
O=C(C1:C:C:C(F):C:C:1)C1CCN(CCCN2:C(=O):[NH]:C3:C:C:C:C:C:3:2)CC1,1
CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1
CN1C[C@@H](CC#N)CC2C3:C:C:C:C4:[NH]:C:C(:C:3:4)C[C@H]21,1
O=C1CN=C(C2:C:C:C:C:C:2Cl)C2:C:C(Cl):C:C:C:2N1,1
CNCCON=C1:C2:C:C:C:C:C:2:C:C:C2:C:C:C:C:C:1:2,1
OC(CN1:C:C:N:C:1)C1:C:C:C(CCC2:C:C:C:C:C:2):C:C:1,1
CN(C)CCCN1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1
FC(F)OC(F)C(F)(F)F,1
CN1CCC23C4:C5:C:C:C(O):C:4OC2CCCC3C1C5,1
CC(C)[C@@]1(O)CCN2C[C@@H]3C4:C:C:C:C:C:4CCC4:C:C:C:C(:C:43)[C@H]2C1,1
CC(CN1CCOCC1)C(C(=O)N1CCCC1)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
CN1CC[C@@]23CCCC[C@@H]2[C@@H]1CC1:C:C:C(O):C:C:13,1
NC(=O)N1CC(OC2:C:C:C:C(C(F)(F)F):C:2)C1,1
CC12CCCCCC(CC3:C:C:C(O):C:C:31)C2N,1
C=CCN1CCC23C4:C5:C:C:C(OC(C)=O):C:4OC2C(OC(C)=O)C=CC3C1C5,1
CN(C)CCN1C(=O)C2:C:C:C:C:C:2N(C)C2:C:C:C:C:C:21,1
CC1:C:C:C2:C(:C:1)C1CN(C)CCC1N2,1
CN1C(=O)CCS(=O)(=O)C1C1:C:C:C(Cl):C(Cl):C:1,1
COC1:C:C:C2:C(:C:1)CN(C)CC2C1:C:C:C(Cl):C(Cl):C:1,1
CCN(CC)CCN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
ClC1:C:C:C(C(OCCN2CCOCC2)C2:C:C:C:C:C:2):C:C:1,1
CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CC1:C:C:C2:C(:C:1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3,1
COC1:C:C:C2:C(:C:1)/C(=C/CCN(C)C)C1:C:C:C:C:C:1O2,1
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(C)C(=O)CO,1
CN(C)CCCN1C2:C:C:C:C:C:2C(C)(C)C2:C:C:C:C:C:21,1
C=C(C)CNCC(=O)N(C)C1:C:C:C(Cl):C:C:1C(=O)C1:C:C:C:C:C:1,1
NC(=O)CN1C(=O)C(C2:C:C:C:C:C:2)C2:C:C:C:C:C:21,1
CN(C)CC/C=C1/C2:C:C:C:C:C:2CSC2:C:C:C:C:C:21.[Cl-].[H+],1
O=C1C(O)N=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2N1CCO,1
O=C1NCNC1(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CC1(C)O[C@@H]2C[C@H]3C4CCC5CC(=O)CCC5(C)[C@@]4(F)[C@@H](O)CC3(C)[C@]2(C(=O)CO)O1,1
CN(C(=O)CN(CCO)CCO)C1:C:C:C(Cl):C:C:1C(=O)C1:C:C:C:C:C:1Cl,1
CN1:C:C(CCN2CCN(C3:C:C:C:C:C:3Cl)CC2):C:N:1,1
C=C1C2:C:C:C:C:C:2CN(CCCN(C)C)C2:C:C:C:C:C:21,1
O=C(NCCCN1CCOCC1)C1:C:C:C(Cl):C:C:1,1
CN1CCC2(C)CC(CC3:C:C:C(O):C:C:32)C1,1
CCC1(C2:C:C:C:C:C:2)C(=O)N(COC)C(=O)N(COC)C1=O,1
CCN1C(=O)NC(C2:C:C:C:C:C:2)C1=O,1
CCOC(=O)C1N=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2NC1=O,1
CCC1:C:C2:C(:S:1)N1:C(C):N:N:C:1CN=C2C1:C:C:C:C:C:1Cl,1
CNC1CCC2:N:C:S:C:2C1,1
CCC(N)CC1:C:[NH]:C2:C:C:C:C:C:1:2,1
O=C(CCCl)NCCC1:C:C:C:C:C:1,1
O=C1C=CC=C/C1=C1/NN=CO1,1
CN(C)CCCN1:C:C(C2:C:C:C:C:C:2):C(C2:C:C:C:C:C:2):N:1,1
FC1:C:C:C:C:C:1C1=NCCN(CC(F)(F)F)C2:C:C:C(Cl):C:C:21,1
COC1:C:C:C:C:C:1N1CCN(CCCC(=O)C2:C:C:C(F):C:C:2)CC1,1
CN(C)C1CCC2:[NH]:C3:C(F):C:C(F):C:C:3:C:2C1,1
C#CC1(OCC(O)CN2CCN(C3:C:C:C(F):C:C:3)CC2)CCCCC1,1
CN1C(=O)CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:21,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
C[C@@H]1C[C@H]2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)CC2(C)[C@@]1(O)C(=O)COC(=O)C(C)(C)C,1
CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.CC1(C)O[C@@H]2CC3[C@@H]4C[C@H](F)C5=CC(=O)C=CC5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1.O,1
CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@H]3C(O)CC12C,1
C[C@]12C[C@H](O)[C@@]3(F)[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
CCCCOC(=O)C(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1
CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
CN1CCN(C2=NC3:C:C(F):C:C:C:3CC3:C:C:C:C:C:32)CC1,1
CC(=O)O[C@@H](C)C(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
C=C1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
C[C@]12C[C@H](O)[C@H]3[C@@H](C[C@H](F)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
CNCCSC1=CC2:C:C(F):C:C:C:2OC2:C:C:C:C:C:21,1
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1
O=C(CCCN1CCC2(CC1)C(=O)NCN2C1:C:C:C(F):C:C:1)C1:C:C:C(F):C:C:1,1
O=C1CN=C(C2:C:C:C:C:C:2F)C2:C:C(Cl):C:C:C:2N1CC1CC1,1
CC(CC1:C:C:C:C:C:1)N(C)CC1:C:C:C:O:1,1
COC1:C:C:C2:C3:C:1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,1
CN(C)CCC(C1:C:C:C:C:C:1)C1CCCCC1,1
N=C(N)NCCCOC1:C:C:C:C:C:1,1
O=C1CN=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:2N1CC(F)(F)F,1
C[C@@H]1CC2[C@@H]3C[C@H](F)C4=CC(=O)C(Cl)=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,1
CN1CCC(OC2C3:C:C:C:C:C:3CCC3:C:C:C:C:C:32)CC1,1
CN1CCCN(C(C2:C:C:C:C:C:2)C2:C:C:C(Cl):C:C:2)CC1,1
OCCN1CCCN(CCCN2C3:C:C:C:C:C:3SC3:C:C:C(C(F)(F)F):C:C:32)CC1,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CCCC(=O)O[C@]1(C(=O)COC(=O)CC)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
CN1CC[C@]23C4:C5:C:C:C(O):C:4O[C@H]2C(=O)CC[C@H]3[C@H]1C5,1
CCOC(=O)C1(C2:C:C:C:C(O):C:2)CCN(C)CC1,1
CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,1
CCC1(C2:C:C:C:C:C:2)NCC(=O)NC1=O,1
C1:C:C:C2:C(CCC3CCNCC3):C:[NH]:C:2:C:1,1
CN(C)CC#CC=C1C2:C:C:C:C:C:2C=CC2:C:C:C:C:C:21,1
CN(C)CCCN1:C2:C(:C3:C:C:C:C:C:3:1)CCCCCC2,1
CC(C)NNC(=O)C1:C:C:N:C:C:1,1
CCC(=O)C(C1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)C(C)CN(C)C,1
C=C1CC2C3C=CC4=CC(=O)CCC4(C)C3C(O)CC2(C)[C@@]1(O)C(=O)CO,1
CCN(CC)C(C)CN1C2:C:C:C:C:C:2SC2:C:C:C:C:C:21,1
CN(C)CCCN1C2:C:C:C:C:C:2CC(=O)C2:C:C:C:C:C:21,1
O=C1CC[C@H]2[C@H]3CC4:C:C:C:C(O):C:4[C@@]2(CCN3CC2CC2)C1,1
CNC[C@H](O)CC12CCC(C3:C:C:C:C:C:31)C1:C:C:C:C:C:12,1
CCO[C@H]1CCN(C(=O)C2:C:C(C3:C:C:C:C:C:3):C(=O):N3:C:2C2:C:C(Cl):C:C:C:2CC3)C1,1
C1:C:C:C2:C:C(COC3CCNCC3):C:C:C:2:C:1,1
CN1C(CC(=O)C2:C:C:C:C:C:2)CCCC1CC(O)C1:C:C:C:C:C:1,1
OC1CCN(C2:C:C:C(C3:C:C:C:C:C:3Cl):N:N:2)CC1,1
ClC1:C:C:C(N2CCN(C/C=C/C3:C:C:C:C:C:3)CC2):N:N:1,1
Cl/C(=C\N1:C:N:C:N:1)C1:C:C:C(Cl):C:C:1Cl,1
CN1C[C@@H]2[C@@H](CC3:C:C:C(Cl):C:C:3[C@H]2C2:C:C:C:C:C:2)C1,1
CN1CCC2=C(CC1)C1:C:C:C:C:C:1OC1:C:C:C:C:C:12,1
CC(C)OC1:C:C:C:C:C:1N1CCN(CC2:C:C:C:C(C(=O)N3CCCCC3):C:2)CC1.O=C(O)CCC(=O)O,1
CN(C)CC(OC1:C:C:C:C:C:1)OC1:C:C:C:C:C:1,1
COC1:C:C:C(CCN2CCN(C3:C:C:C:C(Cl):C:3)CC2):C:C:1OC,1
CN1C(=O)CN=C(C2=CCCCC2)C2:C:C([N+](=O)[O-]):C:C:C:21,1
CCC1(C2:C:C:C:C:C:2)NC(=O)N(C)C1=O,1
CCC1(C2:C:C:C:C:C:2)C(=O)NC(=O)N(C)C1=O,1
CC1:C:C(CCN2CCN(C3:C:C:C:C(Cl):C:3)CC2):N:[NH]:1,1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
COCC1CN=C(C2:C:C:C:C:C:2Cl)C2:C:C(Br):C:C:C:2N1C,1
CC(C(=O)C1:C:C:C:C:C:1)N(C)C,1
CNC1CC2:C:C:C:C:C:2N(C)C2:C:C:C:C:C:21,1
CC1:C:C(C):C:C(OCC2CNC(=O)O2):C:1,1
CC1C2CC3:C:C:C(O):C:C:3C1(C)CCN2C,1
CCC1(C2:C:C:C:C:C:2)C(=O)NC(=O)N1C,1
CC1(C)NC(=O)C(/C=C/C2:C:C:C:C:C:2)O1,1
CSC1:C:C:C2:C(:C:1)N(CC(C)CN(C)C)C1:C:C:C:C:C:1S2,1
CN1C(=O)CC(C)(C2:C:C:C:C:C:2)C1=O,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)CCC(=O)O)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12,1
CSC1:C:C:C2:C(:C:1)C(N1CCN(C)CC1)CC1:C:C:C:C:C:1S2,1
COC(=O)C1:C:N:C:N:1C(C)C1:C:C:C:C:C:1,1
CNCCCN1CC2:C:C:C:C:C:2CC2:C:C:C:C:C:21,1
O=C(C1:C:C:C(F):C:C:1)C1CCN(CCCN2:C(=O):[NH]:C3:C:C(Cl):C:C:C:3:2)CC1,1
COC1:C:C2:[NH]:C(C):C(CCN3CCN(C4:C:C:C:C:C:4OC)CC3):C:2:C:C:1OC,1
CCN(CC)C(=O)[C@]1(C2:C:C:C:C:C:2)C[C@@H]1CN.[Cl-].[H+],1
COC1:C:C:C2:C(C3CCN(CCCC(=O)C4:C:C:C(F):C:C:4)CC3):C(C):[NH]:C:2:C:1,1
O=C(C1:C:C:C:O:1)N(C1:C:N:C:C:N:1)C1CCN(CCC2:C:C:C:C:C:2)CC1,1
CC1:N:C:C:N:C:1N1CCCCC1,1
NC/C(=C/F)CCC1:C:C:C(F):C:C:1,1
CCC1:C(C):[NH]:C2:C:1C(=O)C(CN1CCOCC1)CC2,1
CN(C)CC[C@]1(C2:C:C:C:C:C:2)CCC2:C:C:C:C:C:2C1=O,1
C1:C:C:C(C2CCN(CC3CCCC4:C3:C:C:C3:C:4OCO3)C2):C:C:1,1
CC1CN(C)CC2CC3:C(:C:C:C4:C:C:C:C:C:3:4)OC12O,1
C=CCC1(CC(C)(C)C)C(=O)NC(=O)NC1=O,1
NCC1CC(=O)N(CC2:C:C:C:C:C:2)C1,1
CN1CCOC(C2:C:C:C:C:C:2)C2:C:C:C:C:C:2C1,1
CNC1:C:C(OC):C(C(=O)N[C@@H]2CCN(CC3:C:C:C:C:C:3)[C@@H]2C):C:C:1Cl,1
COC1:C:C2:C(:C:C:1OC)C(C1:C:C:C(N):C:C:1)=NN=C(C)C2,1
COC1:C:C:C2:C3:C:1OC1C(OC(=O)C4:C:C:C:N:C:4)CCC4C(C2)N(C)CCC341,1
O=C(CCCN1CC2CCC(CC2)C1)C1:C:C:C(F):C:C:1,1
COC1:C:C:C2:C3:C:1OC1C(O)C=CC4C(C2)NCCC341,1
CCC(=O)C(CCN(C)C)(C1:C:C:C:C:C:1)C1:C:C:C:C:C:1,1
COCC(=O)N(C1:C:C:C:C:C:1F)C1CCN(CCC2:C:C:C:C:C:2)CC1,1
CC(=O)O.CN1CCC2:C:C(Cl):C(O):C:C:2[C@@H](C2:C:C:C:C3:C:2OCC3)C1,1
CC1:C:C2:C(:S:1)=NC1:C:C:C:C:C:1NC=2N1CCN(C)CC1,1
OCCN1CCN(CCCN2C3:C:C:C:C:C:3C=CC3:C:C:C:C:C:32)CC1,1
NC(=O)C1CCCCO1,1
C[C@@H]1CN2CC(=O)NC3:C:C:C(Cl):C:C:3[C@]2(C2:C:C:C:C:C:2)O1,1
OC1:C:C:C2:C(:C:1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CC1)CC3,1
CC(CN(C)C)CN1C2:C:C:C:C:C:2S(=O)(=O)C2:C:C:C:C:C:21,1
COC1:C:C2:[NH]:C(C):C(CCN3CCN(C4:C:C:C:C:C:4)CC3):C:2:C:C:1OC,1
COC1:C:C:C2:C(:C:1)N(CCC1CCCCN1C)C1:C:C:C:C:C:1S2,1
CCC1(C)OC(=O)N(C)C1=O,1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1
CCC(=O)NC1:C:C:C(O):C:C:1,1
NC(=O)CN1C(=O)COC2:C:C:C:C:C:21,1
NC1:N:C(=O):C2:N:C:N(CCC(CO)CO):C:2:[NH]:1,1
CC(C)CCNCC1COC2:C:C:C:C:C:2O1,1
C1CCC2:N:N:N:N:2CC1,1
N#CC1:C:C:C2:C(:C:1)N(CCCN1CCC(O)CC1)C1:C:C:C:C:C:1S2,1
COC1:C:C:C2:C(:C:1)N(CC(C)CN1CCC(O)CC1)C1:C:C:C:C:C:1S2,1
OC(CN1CCCCC1)C1:C:C(C2:C:C:C:C:C:2):O:N:1,1
CC(=O)OC(C1:C:C:C:C:C:1)C1CCCCN1,1
CC(C)(O)C(C)(O)C1:C:C:C(Cl):C:C:1,1
C[C@H]1[C@H](C2:C:C:C:C:C:2)OCCN1C,1
NNCCC1:C:C:C:C:C:1.[Cl],1
CC(CC1:C:C:C:C:C:1)NN,1
OC1:C:C:C2:C(:C:1)C13CCCCC1C(C2)N(CCC1:C:C:C:C:C:1)CC3,1
CN1CCC(=C2C3:C:C:C:C:C:3SC3:C:C:C:C:C:32)CC1,1
CCOC(=O)C1(C2:C:C:C:C:C:2)CCN(CCCNC2:C:C:C:C:C:2)CC1,1
C#CCN1C(=O)CN=C(C2:C:C:C:C:C:2)C2:C:C(Cl):C:C:C:21,1
CN(C)S(=O)(=O)C1:C:C:C2:C(:C:1)N(CCCN1CCC(CCO)CC1)C1:C:C:C:C:C:1S2,1
OC(C1:C:C:C:C:C:1)(C1:C:C:C:C:C:1)C1CCCCN1,1
C1:C:N:C(N2CCN(CC3:C:C:C4:C(:C:3)OCO4)CC2):N:C:1,1
CN1CCC(=C2C3:C:C:C:C:C:3CCC3:S:C:C:C:32)CC1,1
CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)[O-].[Na+],1
CCCCC(=O)OC1(C(=O)CO)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
CC1:C2:C(:C:N:1C)NC(=O)CN=C2C1:C:C:C:C:C:1,1
COC1:C:C:C(C#N):C:C:1C(=O)NCCN1CCC(C(=O)C2:C:C:C(F):C:C:2)CC1,1
CCC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1
CCCNC(=O)N1CC(C2:C:C:C:C:C:2)OC1=O,1
CCCOC(=O)C1:C:N:C:N:1C(C)C1:C:C:C:C:C:1,1
CCCN1CCCC1CNC(=O)C1:C:C(S(N)(=O)=O):C:C:C:1OC,1
CN(C)CCCN1C2:C:C:C:C:C:2SC2:C:C:C:N:C:21,1
CCC1(CC)C(=O)C=CNC1=O,1
CCCC(C(=O)C1:C:C:C(C):C:C:1)N1CCCC1,1
C1:C:C:C2:C(:C:1)CCC1:C:C:C:C:C:1N2C1CN2CCC1CC2,1
CC1:C:C:C:C(Cl):C:1NC(=O)/C=C1\SCC(=O)N1C,1
CC1:[NH]:N:C2:C:1N(C1:C:C:C:C:C:1)C(=O)CC(=O)N2C,1
